141,10,193,10,193,42,141,42
200,10,276,10,276,42,200,42
282,10,362,10,362,42,282,42
168,63,252,63,252,79,168,79
254,64,280,64,280,78,254,78
282,64,314,64,314,78,282,78
316,64,332,64,332,78,316,78
156,79,298,86,297,109,155,102
302,84,321,84,321,104,302,104
325,84,344,84,344,104,325,104
112,184,140,184,140,204,112,204
133,298,188,298,188,312,133,312
190,298,202,298,202,312,190,312
205,298,246,298,246,312,205,312
281,298,310,298,310,312,281,312
314,298,368,298,368,312,314,312
253,301,278,301,278,312,253,312
