162,38,212,38,212,50,162,50
222,38,282,38,282,50,222,50
284,41,292,41,292,50,284,50
201,54,268,54,268,72,201,72
164,56,202,56,202,72,164,72
266,56,292,56,292,73,266,73
154,70,256,70,256,112,154,112
44,108,74,108,74,316,44,316
102,122,274,122,274,157,102,157
45,330,73,330,73,362,45,362
45,360,73,360,73,384,45,384
50,402,98,402,98,414,50,414
37,404,49,404,49,414,37,414
48,416,98,416,98,425,48,425
48,426,78,426,78,436,48,436
80,426,98,426,98,436,80,436
53,437,98,436,98,446,53,448
58,446,98,446,98,458,58,458
