140,41,238,41,238,56,140,56
32,106,189,111,188,141,31,136
197,110,225,110,225,133,197,133
222,109,249,109,249,134,222,134
34,408,81,408,81,422,34,422
142,408,189,408,189,421,142,421
188,410,231,407,232,421,189,424
82,409,141,409,141,421,82,421
20,424,48,424,48,437,20,437
48,423,99,425,98,439,47,437
145,424,168,424,168,437,145,437
169,423,245,423,245,437,169,437
100,425,129,425,129,437,100,437
130,426,145,426,145,437,130,437
133,438,171,440,170,453,132,451
78,441,108,441,108,453,78,453
109,441,132,441,132,453,109,453
172,441,212,441,212,453,172,453
