198,17,254,17,254,28,198,28
242,168,292,168,292,193,242,193
300,168,365,168,365,193,300,193
196,169,236,169,236,193,196,193
372,172,404,172,404,193,372,193
197,190,388,194,387,225,196,221
400,194,428,194,428,220,400,220
428,194,448,194,448,218,428,218
252,240,269,240,269,256,252,256
272,240,354,240,354,256,272,256
356,240,400,240,400,256,356,256
196,241,208,241,208,256,196,256
210,241,249,241,249,256,210,256
401,241,438,241,438,256,401,256
194,290,234,290,234,304,194,304
236,290,328,290,328,304,236,304
194,312,282,312,282,328,194,328
305,312,365,312,365,326,305,326
368,310,460,313,459,328,367,325
285,313,304,313,304,328,285,328
198,473,219,476,218,485,197,483
