128,21,208,21,208,57,128,57
56,59,290,68,288,106,54,96
59,98,275,108,274,145,57,135
108,140,225,140,225,176,108,176
126,198,160,198,160,216,126,216
84,200,125,200,125,217,84,217
164,200,212,200,212,216,164,216
214,200,264,200,264,214,214,214
266,200,300,200,300,214,266,214
164,218,237,218,237,236,164,236
237,218,302,218,302,240,237,240
52,220,108,220,108,234,52,234
109,220,129,220,129,234,109,234
132,220,160,220,160,234,132,234
165,266,212,266,212,280,165,280
213,266,285,266,285,282,213,282
