14,22,185,24,185,54,14,52
190,19,323,29,320,62,187,52
156,62,178,62,178,80,156,80
21,82,156,88,155,111,20,105
260,81,317,81,317,106,260,106
158,84,260,84,260,106,158,106
90,241,171,266,163,293,82,267
70,260,84,260,84,274,70,274
89,259,158,275,153,296,84,280
58,264,74,272,48,324,32,316
70,276,86,276,86,289,70,289
62,294,124,268,132,289,70,315
65,282,78,289,63,315,50,308
85,293,121,285,124,300,88,308
161,290,174,290,174,301,161,301
146,309,154,309,154,320,146,320
159,324,173,334,143,378,129,368
67,340,76,335,88,354,79,359
114,361,138,349,143,358,119,370
86,351,110,359,106,370,82,362
84,363,111,369,108,381,82,376
125,368,133,368,133,378,125,378
58,368,80,368,80,384,58,384
146,368,158,368,158,380,146,380
114,370,125,370,125,381,114,381
102,384,149,371,154,388,107,401
78,376,108,382,104,397,75,391
121,473,156,473,156,484,121,484
168,473,216,473,216,484,168,484
156,473,165,473,165,482,156,482
