44,14,118,14,118,32,44,32
206,17,260,17,260,30,206,30
41,30,138,30,138,48,41,48
210,34,258,34,258,45,210,45
240,62,257,62,257,72,240,72
41,76,125,78,125,102,40,100
130,76,225,80,224,108,129,104
22,106,114,106,114,122,22,122
118,106,184,106,184,124,118,124
185,108,221,108,221,122,185,122
224,108,246,108,246,124,224,124
110,144,124,144,124,156,110,156
65,169,116,169,116,188,65,188
114,169,209,169,209,188,114,188
74,186,162,186,162,200,74,200
165,186,194,186,194,198,165,198
40,225,60,225,60,232,40,232
232,225,249,225,249,234,232,234
40,232,53,232,53,238,40,238
76,465,125,465,125,477,76,477
126,465,194,465,194,477,126,477
62,479,126,479,126,491,62,491
161,481,209,481,209,492,161,492
136,482,160,482,160,492,136,492
