200,14,260,14,260,26,200,26
260,16,301,16,301,25,260,25
392,19,405,13,418,38,404,45
416,27,428,16,470,58,459,70
37,31,90,34,89,50,36,46
414,40,428,34,438,57,425,63
89,19,432,48,426,125,83,96
466,58,474,58,474,73,466,73
433,64,444,52,463,71,452,82
452,84,462,73,488,99,478,110
138,116,219,108,223,145,142,153
249,124,277,124,277,146,249,146
252,149,279,152,267,241,241,237
118,260,261,246,267,304,124,317
64,324,109,322,109,335,65,337
112,324,161,324,161,337,112,337
164,325,176,325,176,336,164,336
177,325,192,325,192,336,177,336
193,321,263,325,262,339,192,335
32,332,60,332,60,354,32,354
164,340,188,340,188,350,164,350
191,336,226,339,225,352,189,349
226,340,248,340,248,353,226,353
118,348,170,345,171,363,119,366
82,353,110,353,110,362,82,362
201,367,260,369,259,379,201,378
258,366,301,366,301,378,258,378
