55,19,237,31,234,69,53,57
184,58,236,58,236,81,184,81
149,65,181,65,181,81,149,81
25,96,48,96,48,112,25,112
47,92,110,97,109,116,45,111
109,95,149,97,149,112,108,110
150,96,189,96,189,110,150,110
192,96,237,96,237,116,192,116
77,118,168,124,167,142,76,136
169,120,206,120,206,136,169,136
58,121,76,121,76,136,58,136
204,122,235,120,236,134,205,136
81,145,110,145,110,161,81,161
112,145,150,145,150,160,112,160
156,145,236,145,236,160,156,160
62,396,92,396,92,405,62,405
93,396,105,396,105,405,93,405
105,397,160,397,160,405,105,405
164,397,206,397,206,405,164,405
209,398,234,398,234,406,209,406
42,407,60,409,59,417,41,415
62,408,102,408,102,417,62,417
104,408,114,408,114,416,104,416
116,408,149,408,149,417,116,417
149,409,179,406,180,415,150,419
181,408,193,408,193,416,181,416
193,408,229,408,229,416,193,416
22,409,41,409,41,417,22,417
216,418,238,418,238,428,216,428
162,418,214,421,214,430,162,427
70,441,101,441,101,449,70,449
128,441,150,441,150,448,128,448
185,440,203,442,202,450,184,447
102,442,125,442,125,449,102,449
186,452,212,452,212,457,186,457
