5,14,74,14,74,32,5,32
76,12,142,17,141,32,75,27
142,14,161,14,161,28,142,28
8,44,172,47,171,87,7,85
5,72,65,72,65,101,5,101
9,114,16,114,16,124,9,124
17,114,53,114,53,124,17,124
53,114,89,114,89,126,53,126
9,125,53,125,53,133,9,133
52,125,61,125,61,133,52,133
60,126,78,124,79,133,61,135
9,145,25,145,25,154,9,154
25,146,56,146,56,156,25,156
57,148,106,148,106,157,57,157
89,154,106,154,106,165,89,165
8,157,31,155,32,165,9,167
33,156,42,156,42,165,33,165
44,154,89,157,89,167,43,165
5,433,25,433,25,441,5,441
24,433,43,436,42,443,23,441
42,434,56,434,56,441,42,441
30,441,68,441,68,448,30,448
69,441,88,441,88,449,69,449
5,442,28,442,28,448,5,448
34,448,69,448,69,454,34,454
5,449,17,449,17,456,5,456
44,455,62,457,61,466,43,464
5,462,28,462,28,469,5,469
