-1,31,36,-3,46,6,9,42
6,38,45,3,56,15,17,51
12,58,62,8,76,22,26,72
7,70,161,69,161,113,8,115
15,106,242,124,237,178,10,160
9,174,22,174,22,189,9,189
24,174,78,174,78,189,24,189
77,173,118,177,116,192,76,189
127,177,171,173,173,190,129,195
191,175,238,173,238,191,192,193
174,176,190,176,190,189,174,189
118,178,126,178,126,190,118,190
6,190,65,192,65,209,6,207
128,189,174,192,173,211,127,207
67,191,126,196,124,215,65,210
173,196,235,189,237,207,175,214
46,212,101,212,101,229,46,229
186,212,216,212,216,226,186,226
145,213,184,213,184,226,145,226
8,214,45,214,45,228,8,228
102,214,148,214,148,228,102,228
6,229,92,229,92,245,6,245
94,229,145,229,145,245,94,245
90,248,109,248,109,268,90,268
109,248,134,248,134,264,109,264
20,248,57,250,57,266,19,264
60,249,90,249,90,268,60,268
6,252,17,252,17,264,6,264
68,270,121,266,122,282,70,287
6,268,57,268,57,282,6,282
60,270,68,270,68,282,60,282
9,297,78,297,78,310,9,310
78,297,89,297,89,310,78,310
91,297,157,297,157,310,91,310
9,313,82,313,82,326,9,326
84,313,149,313,149,326,84,326
