320,14,328,14,328,41,320,41
89,23,166,24,166,47,89,47
168,23,228,24,228,47,168,47
21,30,29,30,29,41,21,41
320,42,329,42,329,64,320,64
18,41,72,41,72,58,18,58
89,50,180,50,180,74,89,74
181,50,308,50,308,74,181,74
18,54,58,54,58,72,18,72
174,78,193,78,193,89,174,89
194,78,213,78,213,89,194,89
90,80,121,80,121,89,90,89
121,80,160,80,160,89,121,89
213,80,241,80,241,89,213,89
241,80,260,80,260,88,241,88
160,81,173,81,173,89,160,89
229,464,238,464,238,474,229,474
240,462,272,462,272,476,240,476
272,462,310,462,310,476,272,476
