42,14,118,14,118,31,42,31
205,22,259,24,258,38,204,36
41,30,137,30,137,48,41,48
240,62,256,62,256,72,240,72
24,76,177,76,177,101,24,101
182,76,242,76,242,101,182,101
22,106,116,106,116,122,22,122
118,106,185,106,185,124,118,124
224,106,245,106,245,124,224,124
186,108,222,108,222,124,186,124
92,142,104,142,104,157,92,157
126,142,160,142,160,156,126,156
109,144,122,144,122,156,109,156
65,169,116,169,116,188,65,188
114,169,208,169,208,188,114,188
73,186,162,186,162,200,73,200
164,186,194,186,194,198,164,198
228,254,244,254,244,264,228,264
76,464,125,464,125,477,76,477
126,464,194,464,194,477,126,477
134,478,209,478,209,490,134,490
62,480,126,480,126,490,62,490
