34,18,80,18,80,52,34,52
81,19,192,23,191,60,80,56
191,20,274,26,272,57,188,51
33,53,57,53,57,76,33,76
60,54,109,54,109,77,60,77
110,56,197,56,197,78,110,78
35,74,229,84,227,121,33,111
226,81,291,81,291,112,226,112
154,123,188,126,187,139,153,135
210,123,256,125,255,139,210,137
188,125,209,125,209,137,188,137
256,124,292,126,291,139,255,137
154,137,169,137,169,149,154,149
170,136,220,139,219,152,170,150
221,137,260,137,260,150,221,150
186,206,224,206,224,222,186,222
226,208,244,208,244,222,226,222
246,208,292,208,292,222,246,222
