13,8,52,8,52,25,13,25
110,8,159,11,158,26,110,24
52,10,76,10,76,24,52,24
77,10,110,10,110,25,77,25
217,10,257,10,257,24,217,24
260,9,290,12,289,26,259,23
290,10,325,10,325,24,290,24
334,10,377,10,377,24,334,24
12,29,128,29,128,57,12,57
134,25,322,34,321,67,133,58
329,29,380,29,380,58,329,58
304,76,356,67,359,85,307,93
297,92,368,83,370,100,299,109
12,92,36,92,36,104,12,104
37,91,79,93,78,107,36,105
80,92,94,92,94,104,80,104
12,105,89,105,89,120,12,120
12,118,64,118,64,132,12,132
65,120,102,120,102,133,65,133
10,138,70,138,70,152,10,152
12,151,80,153,79,167,11,165
81,153,108,153,108,166,81,166
12,165,91,167,90,182,11,179
12,179,97,183,97,198,11,194
98,179,145,181,145,195,98,193
12,194,53,194,53,208,12,208
56,194,113,194,113,209,56,209
117,194,142,194,142,208,117,208
12,206,71,210,70,225,11,221
73,207,130,207,130,221,73,221
12,227,56,229,55,243,11,241
57,227,93,229,93,243,56,241
12,242,78,242,78,256,12,256
80,242,117,242,117,256,80,256
12,256,77,256,77,269,12,269
78,256,104,256,104,269,78,269
105,255,142,257,141,271,104,269
12,270,76,270,76,285,12,285
76,268,147,272,146,286,75,282
12,284,38,284,38,297,12,297
40,284,76,284,76,297,40,297
78,284,113,284,113,297,78,297
162,360,177,360,177,365,162,365
46,364,65,364,65,369,46,369
66,364,88,364,88,369,66,369
156,366,166,366,166,372,156,372
12,436,33,436,33,449,12,449
36,436,80,436,80,449,36,449
68,470,102,470,102,488,68,488
105,470,177,470,177,492,105,492
180,470,236,470,236,488,180,488
239,468,283,474,280,493,237,487
284,472,330,472,330,486,284,486
