44,14,118,14,118,32,44,32
212,14,256,16,255,26,211,24
214,26,256,26,256,36,214,36
41,30,138,30,138,48,41,48
229,37,256,37,256,46,229,46
236,62,253,62,253,72,236,72
106,74,204,74,204,101,106,101
56,76,101,76,101,101,56,101
16,106,109,106,109,122,16,122
112,106,177,106,177,122,112,122
180,108,216,108,216,124,180,124
217,108,244,108,244,124,217,124
65,169,116,169,116,188,65,188
116,169,209,169,209,188,116,188
74,186,164,186,164,200,74,200
165,186,194,186,194,198,165,198
205,256,221,256,221,264,205,264
72,465,121,465,121,477,72,477
122,465,190,465,190,477,122,477
58,479,122,479,122,491,58,491
156,480,205,480,205,492,156,492
132,482,156,482,156,492,132,492
