204,7,307,14,304,50,202,43
25,11,104,15,102,52,23,48
104,9,203,18,200,52,101,43
180,49,256,52,255,85,178,82
72,53,115,51,117,80,73,83
117,51,182,53,180,86,116,83
154,92,285,92,285,105,154,105
29,93,53,93,53,105,29,105
58,93,146,93,146,105,58,105
97,425,136,425,136,436,97,436
138,425,182,425,182,436,138,436
14,426,48,426,48,436,14,436
49,426,78,426,78,436,49,436
82,426,96,426,96,436,82,436
240,425,301,425,301,440,240,440
206,426,240,426,240,440,206,440
26,441,62,441,62,452,26,452
88,441,134,441,134,452,88,452
136,441,170,441,170,450,136,450
64,442,85,442,85,450,64,450
284,466,322,434,332,446,294,478
237,445,270,445,270,458,237,458
8,457,54,457,54,466,8,466
57,457,97,457,97,466,57,466
98,457,116,457,116,466,98,466
117,457,141,457,141,466,117,466
142,457,189,457,189,466,142,466
259,487,286,465,296,477,268,499
25,472,60,474,59,484,24,482
61,473,74,473,74,482,61,482
76,473,104,473,104,482,76,482
105,472,129,474,129,484,104,482
130,473,146,473,146,482,130,482
148,473,173,473,173,482,148,482
132,482,173,482,173,490,132,490
173,482,196,482,196,488,173,488
