29,6,374,17,372,93,27,82
390,13,488,13,488,74,390,74
336,91,489,87,490,127,337,132
400,144,448,144,448,214,400,214
438,212,488,212,488,236,438,236
114,254,160,254,160,261,114,261
217,255,252,258,251,269,216,265
132,294,170,294,170,302,132,302
138,304,162,304,162,313,138,313
162,337,223,340,222,354,162,351
225,340,234,340,234,350,225,350
236,338,254,338,254,350,236,350
256,338,280,338,280,350,256,350
373,338,412,338,412,352,373,352
412,338,440,338,440,350,412,350
122,340,162,340,162,353,122,353
294,340,357,340,357,353,294,353
454,340,486,340,486,350,454,350
