129,21,269,21,269,53,129,53
64,22,124,22,124,52,64,52
153,61,178,61,178,76,153,76
42,82,293,80,293,114,42,117
144,117,170,117,170,136,144,136
173,117,210,117,210,136,173,136
122,118,140,118,140,134,122,134
77,156,106,156,106,165,77,165
138,156,153,156,153,164,138,164
154,156,194,156,194,165,154,165
194,156,205,156,205,164,194,164
205,156,241,156,241,164,205,164
241,156,297,156,297,164,241,164
48,157,77,157,77,165,48,165
114,157,138,157,138,164,114,164
38,169,89,169,89,178,38,178
106,169,146,169,146,177,106,177
197,169,216,169,216,177,197,177
253,169,274,169,274,177,253,177
276,169,294,169,294,177,276,177
153,170,189,170,189,177,153,177
216,170,242,170,242,177,216,177
44,466,73,466,73,481,44,481
74,466,130,466,130,484,74,484
156,465,196,468,195,482,155,480
198,466,289,466,289,481,198,481
136,473,154,473,154,481,136,481
