164,2,214,15,212,24,162,11
162,34,217,34,217,56,162,56
5,36,98,36,98,54,5,54
16,72,54,72,54,84,16,84
56,72,89,72,89,84,56,84
92,73,100,73,100,84,92,84
102,72,134,72,134,84,102,84
137,72,160,72,160,82,137,82
162,72,205,72,205,84,162,84
8,109,38,109,38,134,8,134
134,124,153,124,153,129,134,129
40,137,108,137,108,148,40,148
154,144,211,149,210,160,153,155
41,146,86,146,86,156,41,156
126,149,136,149,136,162,126,162
73,157,93,157,93,166,73,166
40,158,74,158,74,166,40,166
122,167,134,168,131,225,119,225
118,225,130,225,130,257,118,257
40,327,69,329,69,339,39,337
134,327,157,329,157,339,133,337
155,328,179,327,180,337,156,339
69,329,100,329,100,338,69,338
98,329,112,329,112,337,98,337
112,329,128,329,128,337,112,337
126,329,134,329,134,337,126,337
53,340,69,340,69,349,53,349
40,341,53,341,53,349,40,349
69,340,91,342,90,351,68,349
60,354,87,356,86,365,59,363
86,355,162,355,162,365,86,365
60,369,76,369,76,377,60,377
76,368,109,370,109,379,75,377
109,368,136,369,135,378,108,377
134,369,157,369,157,377,134,377
60,382,157,382,157,390,60,390
60,394,84,394,84,402,60,402
84,396,116,396,116,404,84,404
116,396,130,396,130,402,116,402
60,408,77,408,77,416,60,416
78,408,90,408,90,416,78,416
90,408,104,408,104,416,90,416
104,407,136,409,135,415,103,413
73,420,90,420,90,428,73,428
89,420,108,420,108,428,89,428
60,421,73,421,73,428,60,428
6,441,34,441,34,449,6,449
45,441,61,441,61,449,45,449
33,442,46,442,46,450,33,450
112,445,145,445,145,453,112,453
112,452,137,454,137,463,111,461
112,462,138,462,138,470,112,470
29,484,82,484,82,492,29,492
