111,29,346,27,346,76,112,78
25,30,108,30,108,77,25,77
104,46,114,46,114,74,104,74
130,74,238,74,238,118,130,118
121,129,215,127,216,147,121,149
218,128,276,128,276,146,218,146
92,129,118,129,118,146,92,146
81,149,125,149,125,168,81,168
213,149,236,149,236,168,213,168
237,145,344,152,343,174,236,167
48,150,80,150,80,169,48,169
126,149,166,152,164,170,125,167
168,149,212,152,211,170,167,167
25,154,45,154,45,168,25,168
118,421,193,421,193,440,118,440
196,421,256,421,256,440,196,440
143,450,206,448,206,459,144,461
206,450,251,449,252,459,206,460
124,450,142,450,142,458,124,458
