28,36,97,36,97,100,28,100
101,42,305,42,305,56,101,56
101,58,360,58,360,98,101,98
204,96,363,99,362,143,203,141
104,106,185,106,185,141,104,141
106,145,161,145,161,157,106,157
165,145,212,145,212,158,165,158
253,144,305,146,305,158,253,157
217,146,249,146,249,157,217,157
166,158,206,158,206,172,166,172
212,160,296,160,296,172,212,172
106,161,128,161,128,172,106,172
132,161,162,161,162,172,132,172
105,182,118,182,118,194,105,194
120,184,150,184,150,194,120,194
149,180,195,184,194,196,148,193
193,182,240,182,240,194,193,194
69,472,100,474,99,485,68,483
98,472,110,472,110,484,98,484
110,472,157,474,157,485,110,483
156,474,174,472,175,482,157,484
176,473,190,473,190,482,176,482
192,473,213,473,213,482,192,482
212,472,224,472,224,484,212,484
224,473,241,473,241,482,224,482
242,472,277,474,277,484,242,482
277,472,313,474,313,485,276,483
