133,10,142,10,142,17,133,17
141,10,172,10,172,17,141,17
172,10,200,10,200,17,172,17
129,68,154,68,154,78,129,78
160,68,222,68,222,80,160,80
228,68,284,68,284,80,228,80
18,169,310,169,310,204,18,204
68,234,264,237,263,274,67,271
96,289,113,289,113,298,96,298
118,289,144,289,144,298,118,298
148,289,165,289,165,298,148,298
168,288,209,288,209,298,168,298
224,288,264,288,264,300,224,300
266,288,298,288,298,300,266,300
29,290,73,290,73,298,29,298
77,290,93,290,93,298,77,298
213,290,222,290,222,298,213,298
53,350,279,356,278,392,52,385
17,410,218,410,218,441,17,441
230,414,310,414,310,441,230,441
